train_log,train_benign_log,train_attack_log,train_contrastive_log,validation_log,validation_benign_log,validation_attack_log,validation_contrastive_log
0.897521520065049,0.836756496106164,0.004938002360069146,0.05582691451250497,1.2582313772070775,0.862424016280659,0.008504941390197609,0.38730280450049864
0.8889767275018207,0.8318101915262514,0.004793687392089327,0.05237209190756588,1.1562982653895169,0.855479138962766,0.007616840073966529,0.2932021770071476
0.893507294735666,0.8316010297355005,0.0050895426232936015,0.05681713556839248,1.18597715120789,0.9815282077654034,0.008560031300177247,0.19588959245253398
0.8973049228474245,0.8294904029975503,0.0054658873606536346,0.062347686896889895,1.0698658467466386,0.8969518061788934,0.00930372986669518,0.16360967829999631
1.2021687394481595,1.06801049183991,0.006323572437641985,0.1278352818246615,1.299121757489288,0.9987833370271868,0.009231715619423148,0.29110688915207594
1.0566149566133143,0.9702470423811573,0.0034470881445933196,0.08292046239820577,2.7413687920175827,2.149910279763224,0.0038517234455045517,0.5876070928911791
1.0016806004411083,0.9387349920757746,0.002945935322066485,0.06000010441925566,2905.4636524822695,2904.151004728132,0.005545151712764803,1.306828347785535
3.816317024877516,3.513792134947696,0.006197661666546838,0.2963322461661646,82.71721705082743,81.31008976063829,0.008522169527996235,1.398601703328162
1.076460628186242,0.9677926402980999,0.005380405207811776,0.1032864683765476,1247.7664007092199,1244.877511820331,0.006073057228791799,2.882685235206117
1.072471489340572,0.9649377596580376,0.0037078998856625313,0.10382602174403303,1579.3489952718676,1576.8176713947992,0.006406632439182723,2.524971314919474
1.0326876236220537,0.9608396109888109,0.0032257361937377414,0.06862148996126854,2966.6858747044917,2963.70390070922,0.0046629609791099605,2.97793874898419
1.018470376224841,0.9576231746350304,0.002504784424426192,0.05834309933549267,2374.3015661938534,2370.980939716312,0.0037856975627565495,3.3167164759714836
1.0073076668432204,0.9519057193044889,0.002557987378815473,0.052843623242135776,3018.9615839243497,3013.0670803782505,0.003281527377189474,5.8918907219636525
1.0065147270590573,0.9447053812317929,0.0026512787503711246,0.059158551490913,711.3020094562647,709.5052452718676,0.00435972974655476,1.792350173841977
0.989476931297173,0.9349722134864936,0.002445649797633543,0.05205982014284295,285.36048315602835,283.18999335106383,0.004009389990046797,2.16648255115987
0.9781126248634467,0.925570342500331,0.0026724328429011974,0.04986959392741575,33.590878028959814,32.3472891733156,0.0053380674222400564,1.2382430128453752
