train_loss,train_benign_loss,train_attack_loss,train_diversity_loss,validation_loss,validation_benign_loss,validation_attack_loss,validation_diversity_loss,validation_auprc
0.27104020522812666,0.40085359347068655,0.01298089754783501,-0.14279454441393835,0.3158987058815381,0.4377030897929595,0.021005731947878574,-0.14281030749598295,0.9775635864345802
0.2686697588128559,0.40043203709489206,0.011031048782801225,-0.14279373621536515,0.30996411911984706,0.4302320547983156,0.02252553258945474,-0.14279332623132296,0.977667204301603
0.26923102039401814,0.3992182844776218,0.012806343830237954,-0.1427934775918217,0.312431497776762,0.4300739477712212,0.025149550561927452,-0.14279208172015828,0.9731609751869802
0.2685930284403138,0.39908496404098254,0.01230097524190353,-0.14279273404913434,0.30859678011414005,0.42915968297502954,0.02225164995125845,-0.14281498794014572,0.9833371444868092
0.26931672177072297,0.399864067465572,0.012242266687296204,-0.14278982453427072,0.3067845554216534,0.42801350622876033,0.021566402263956994,-0.14279529219823525,0.9820084028519368
0.26816576618259236,0.39839686377573824,0.012557539899470442,-0.14278867689229674,0.3053262408461695,0.42560972389599955,0.02253130423543583,-0.14281480757620882,0.981880878222934
0.268833208892305,0.39913959826453255,0.012482086480674098,-0.14278827279301012,0.3103612083633459,0.4325741165918661,0.020583003970748144,-0.1427958152536523,0.9767561827967864
0.2683040812864142,0.3989359322240797,0.012153819455938825,-0.142785589573747,0.31113929838717125,0.4333890369316083,0.02055327773939633,-0.14280304784752235,0.9726022574431199
0.2678827188782773,0.3986290430618545,0.012037330764835165,-0.1427838600288003,0.3049509034934619,0.42297709580008863,0.024766829560552647,-0.1427930015762365,0.9780690352422128
0.266619763131869,0.3980670864299192,0.011338076349032127,-0.1427852339663748,0.30669935149785754,0.42882669507470816,0.020667576620764766,-0.14279477816101507,0.9784534061781193
0.2638785313751738,0.3960108352919756,0.010650644868107165,-0.14278310032214148,0.3058498012822289,0.42409831017748967,0.024541690276306007,-0.14278988128012798,0.9760145669747388
0.2650440507015939,0.39655339515815347,0.01127253952672926,-0.14278169405662408,0.30694634187306075,0.42979423937786276,0.01995256662932412,-0.14280030631568133,0.9742333262930916
0.2651237714088569,0.3961078837766486,0.01179772716457561,-0.14278201733605336,0.3058201855237884,0.42598625165069076,0.022637628776243673,-0.1428037151940889,0.9767518493186906
0.2649129447290453,0.3963087049581237,0.01138480740078425,-0.142780368610964,0.3108981518035239,0.42966614490987,0.024020488098721697,-0.14278833916846742,0.9722288284758229
0.263713772014036,0.395501896486444,0.010994968777995998,-0.14278319730597028,0.3085701944698397,0.430257413967845,0.021112000124956135,-0.14279943155058733,0.9736383115319391
0.2637623124203439,0.39504319530422405,0.011501067775790975,-0.14278164556470968,0.30522065579750296,0.4283795728751108,0.019646793392533106,-0.142805753306576,0.9797293656822269
0.26250270261602887,0.39447302737478485,0.010819102747965667,-0.1427890648276119,0.3057146004751219,0.4223909130051345,0.026128827539177932,-0.14280514006919048,0.9802644663838626
0.26285397804389565,0.39433534266585013,0.01130536148103617,-0.14278680187160686,0.3111956080082742,0.431713564176086,0.02226848016112127,-0.14278667982024787,0.9797553471196266
0.2642266225006621,0.3952883380954548,0.011725012528694283,-0.14278662406792075,0.30291059056636005,0.4222982420143506,0.023412562431173123,-0.14280023417010657,0.9784368811746212
0.26237940384169756,0.3938108217918267,0.011357565047377246,-0.14278912948349776,0.3033948316641733,0.4222685541103354,0.023939128181331266,-0.1428128776820839,0.9763506461079547
0.2632161156605866,0.39431601055597854,0.011691867294958082,-0.14279195817850404,0.3063034887291297,0.4202625824768211,0.02884836399808843,-0.14280779141906305,0.9764644671637069
0.2632498013771186,0.39439967527227887,0.011644335116370249,-0.1427942049705376,0.3024960781665558,0.42072929219996674,0.02458058350475122,-0.14281351797405992,0.9796719536932961
