train_log,train_benign_log,train_attack_log,validation_log,validation_benign_log,validation_attack_log
0.435922655008607,0.4244752334336103,0.011447172043687207,0.47966450720532283,0.4577705978501773,0.021893706445716515
0.4349162861452264,0.42449980267023635,0.01041635214272192,0.4829023645279255,0.4603415775524527,0.022560843339203097
0.4366843659999007,0.42610527297197764,0.01057936579494153,0.4765323792225362,0.45395698276817376,0.022575421254403767
0.4341087664588023,0.42313326819468355,0.010975350767879163,0.476407459159833,0.45265006568133126,0.023757066568866125
0.43148128056930285,0.4216746314097259,0.009806592585676807,0.47716101968823876,0.4552215864754174,0.021939663176840925
0.4339534953489142,0.42356132248700673,0.010391921310101524,0.4776893056594452,0.4540396976696402,0.023649910099399287
0.4317937624656548,0.42210384950799457,0.009689718990002648,0.4765478183755356,0.4536697712350399,0.022878159867956282
0.43103195449053233,0.42142383122848254,0.009608234389353607,0.47897053892167185,0.4613222884230016,0.01764823584410034
0.43448839349261786,0.4245014837232687,0.00998692694356886,0.4749634654809397,0.4541426133320405,0.020820561312050966
0.4318016504837295,0.4220291396318856,0.009772557323261842,0.4738625240100473,0.44935975852587545,0.024503227666760167
0.430917772196107,0.42124011152881685,0.009677763712608208,0.47301387561410313,0.4519992043786015,0.02101491021771803
0.4317717471365201,0.42102425785387976,0.01074771355774443,0.47845444555260047,0.4606560961856346,0.01779866049475704
0.4404325970148636,0.4295820139222226,0.01085052550849268,0.48336488980773495,0.4602293190381206,0.023135787206338652
0.43818910243147513,0.4275492651987884,0.010639747320595434,0.47354299125941934,0.45114132134908763,0.022401340746146848
0.4306457648843022,0.4212237859176377,0.009421915321026817,0.4753261773580637,0.4555647108289931,0.019761297437879775
0.4314925306934421,0.42182848009012514,0.009664032418849104,0.4801544478035424,0.45635423592641844,0.023800227658968446
0.43191179178528866,0.42122624284130034,0.01068583080324076,0.47413003980127066,0.44988577191147683,0.02424424534430177
0.43026083606784626,0.4207160109180515,0.009544560464762025,0.4747745162206339,0.45140436411467566,0.023370210724237683
0.4329044212729244,0.42229936890682934,0.010604929115812657,0.4727289005937869,0.4484402992483008,0.024288691527454567
0.42995265378790387,0.42058408058295815,0.009368674229767364,0.4745489530811355,0.44846399906961065,0.026085075757182236
0.42960554866467493,0.41999364303330244,0.009612051107115665,0.4902531689222259,0.4521032382974106,0.03815010197055537
0.43710734480518404,0.42474740238512976,0.012359727237184169,0.4729627604743831,0.44871391134059174,0.024248686806248154
0.43262481689453125,0.4226767329846398,0.009947686882342323,0.4749635376265145,0.449078535075447,0.025884923641845126
0.431186061794475,0.421343431634418,0.009842668549489167,0.4737956450622414,0.4533653890551123,0.020430323643605478
0.4313019897978185,0.42096952664650095,0.01033231767557435,0.4891197980154772,0.47163600335448064,0.01748397502493351
0.43340776734432934,0.4221170069807667,0.011290570436897924,0.4765970216575244,0.4565823963066083,0.020014587023579482
0.4300396806102688,0.42054797027070645,0.0094914618185011,0.4712581769794437,0.44679155642822843,0.02446652360559919
0.4291762982384633,0.41946191302800584,0.00971412759716228,0.4739623013399453,0.450995479069703,0.022966621615362507
0.42960958965754104,0.42033214892371223,0.0092775942915577,0.4783338542243831,0.4546597528119459,0.023673830866531843
0.42969212289583886,0.42058776596845204,0.009104481187917419,0.4728712438127955,0.4488061855307144,0.024064711081502568
