mse_loss,oe_loss,router_load_balance_loss,diversity_loss,contrastive_loss,loss
0.8188143230619884,0.7741546630859375,2.009313310895647,-0.14165877160571871,0.07306366875058129,3.533687773204985
0.8203835260300409,0.7744379497709728,2.0081067766462053,-0.1415567398071289,0.07526613984789167,3.5366385323660716
0.817032223656064,0.7701901935395741,2.009536561511812,-0.14191162018548875,0.06495858374096099,3.519805908203125
0.8167180560884022,0.7691467830113002,1.996940431140718,-0.14197970571972074,0.061430232865469794,3.502256120954241
0.8173917134602865,0.7733351389567057,2.021225338890439,-0.1415336359114874,0.08273456210181826,3.5531529017857144
0.8230316525413877,0.7792390187581381,2.0523267473493303,-0.1408813794453939,0.09334667523701985,3.607062203543527
0.8159962608700707,0.7709226154145741,2.0127069382440474,-0.14126979737054735,0.07722061588650658,3.535576593308222
0.8138656616210938,0.768553688412621,2.0203577677408853,-0.1415513583592006,0.07045790695008777,3.531683785574777
0.8143129802885509,0.7665115538097563,2.0241263253348216,-0.14172684578668504,0.06747471718561082,3.530698503766741
0.8124806540352958,0.7655052911667597,2.0207808358328685,-0.1418635504586356,0.06734668640863328,3.5242498488653276
0.8144768306187221,0.7687238057454427,2.0086517333984375,-0.14130481084187826,0.08077641895839147,3.531324477422805
0.8135889144170851,0.7646527971540179,2.009912581670852,-0.1416123594556536,0.06546673888251894,3.512009030296689
0.8116296132405599,0.7647042047409784,2.000697362990606,-0.14157944633847191,0.07103535107203893,3.5064871651785716
0.8100365230015346,0.7628744216192336,1.9864276704334078,-0.1416945911589123,0.06761236985524495,3.4852567400251115
0.8105079105922154,0.761757941473098,2.00312986828032,-0.14141891116187685,0.07039822850908552,3.5043756394159224
